City,Price,Number_Beds,Number_Baths,Province,Population,Latitude,Longitude,Median_Family_Income,log_price
Barrie,1649000.0,7,7,ON,154676,44.3711,-79.6769,97000.0,6.217220655644518
Barrie,795000.0,3,4,ON,154676,44.3711,-79.6769,97000.0,5.9003671286564705
Barrie,665000.0,4,2,ON,154676,44.3711,-79.6769,97000.0,5.8228216453031045
Barrie,609900.0,2,2,ON,154676,44.3711,-79.6769,97000.0,5.785258633357701
Barrie,719900.0,3,2,ON,154676,44.3711,-79.6769,97000.0,5.857272173564041
Barrie,1879000.0,3,3,ON,154676,44.3711,-79.6769,97000.0,6.273926780100526
Barrie,1425000.0,11,6,ON,154676,44.3711,-79.6769,97000.0,6.153814864344529
Barrie,1425000.0,11,5,ON,154676,44.3711,-79.6769,97000.0,6.153814864344529
Barrie,487500.0,1,1,ON,154676,44.3711,-79.6769,97000.0,5.687974620034556
Barrie,1120000.0,4,4,ON,154676,44.3711,-79.6769,97000.0,6.049218022670182
Barrie,688888.0,3,3,ON,154676,44.3711,-79.6769,97000.0,5.838148619678591
Barrie,599999.0,3,2,ON,154676,44.3711,-79.6769,97000.0,5.778150526558904
Barrie,649000.0,2,1,ON,154676,44.3711,-79.6769,97000.0,5.812244696800369
Barrie,789900.0,3,2,ON,154676,44.3711,-79.6769,97000.0,5.89757211382573
Barrie,489998.0,1,1,ON,154676,44.3711,-79.6769,97000.0,5.690194307394358
Barrie,839000.0,3,2,ON,154676,44.3711,-79.6769,97000.0,5.9237619608287
Barrie,950000.0,3,2,ON,154676,44.3711,-79.6769,97000.0,5.977723605288848
Barrie,999000.0,4,3,ON,154676,44.3711,-79.6769,97000.0,5.999565488225983
Barrie,1288000.0,4,3,ON,154676,44.3711,-79.6769,97000.0,6.109915863023794
Barrie,859000.0,2,2,ON,154676,44.3711,-79.6769,97000.0,5.933993163831242
Barrie,3600000.0,3,4,ON,154676,44.3711,-79.6769,97000.0,6.556302500767288
Barrie,819000.0,4,3,ON,154676,44.3711,-79.6769,97000.0,5.913283901760418
Barrie,999900.0,6,4,ON,154676,44.3711,-79.6769,97000.0,5.999956568380193
Barrie,627000.0,2,2,ON,154676,44.3711,-79.6769,97000.0,5.797267540830717
Barrie,1699900.0,5,3,ON,154676,44.3711,-79.6769,97000.0,6.2304233738926404
Barrie,999900.0,3,2,ON,154676,44.3711,-79.6769,97000.0,5.999956568380193
Barrie,819000.0,3,2,ON,154676,44.3711,-79.6769,97000.0,5.913283901760418
Barrie,1099000.0,4,4,ON,154676,44.3711,-79.6769,97000.0,6.040997692423491
Barrie,1898999.0,5,5,ON,154676,44.3711,-79.6769,97000.0,6.278524736040548
Barrie,419900.0,2,2,ON,154676,44.3711,-79.6769,97000.0,5.62314587463794
Barrie,1899900.0,3,3,ON,154676,44.3711,-79.6769,97000.0,6.278730742746982
Barrie,1125000.0,4,3,ON,154676,44.3711,-79.6769,97000.0,6.051152522447381
Barrie,769900.0,3,3,ON,154676,44.3711,-79.6769,97000.0,5.886434319628938
Barrie,1299888.0,4,2,ON,154676,44.3711,-79.6769,97000.0,6.113905934554992
Barrie,1198000.0,4,3,ON,154676,44.3711,-79.6769,97000.0,6.078456818053293
Barrie,1799999.0,3,3,ON,154676,44.3711,-79.6769,97000.0,6.255272263828527
Barrie,1324999.0,3,3,ON,154676,44.3711,-79.6769,97000.0,6.122215550503283
Barrie,1348888.0,6,4,ON,154676,44.3711,-79.6769,97000.0,6.129975891109058
Barrie,779000.0,3,2,ON,154676,44.3711,-79.6769,97000.0,5.891537457672564
Barrie,1148888.0,4,4,ON,154676,44.3711,-79.6769,97000.0,6.060277693307264
Barrie,948000.0,5,4,ON,154676,44.3711,-79.6769,97000.0,5.976808337338066
Barrie,1595000.0,2,3,ON,154676,44.3711,-79.6769,97000.0,6.2027606873932
Barrie,2488000.0,4,5,ON,154676,44.3711,-79.6769,97000.0,6.395850376018781
Barrie,789000.0,5,2,ON,154676,44.3711,-79.6769,97000.0,5.897077003209421
Barrie,789000.0,5,2,ON,154676,44.3711,-79.6769,97000.0,5.897077003209421
Barrie,714900.0,3,2,ON,154676,44.3711,-79.6769,97000.0,5.854245297066119
Barrie,899800.0,5,4,ON,154676,44.3711,-79.6769,97000.0,5.954145988829548
Barrie,1189000.0,4,4,ON,154676,44.3711,-79.6769,97000.0,6.075181854618692
Barrie,699900.0,3,2,ON,154676,44.3711,-79.6769,97000.0,5.845035993513415
Barrie,720000.0,3,2,ON,154676,44.3711,-79.6769,97000.0,5.857332496431268
Barrie,1049900.0,6,4,ON,154676,44.3711,-79.6769,97000.0,6.021147935720995
Barrie,1110000.0,4,3,ON,154676,44.3711,-79.6769,97000.0,6.045322978786658
Barrie,1199000.0,5,4,ON,154676,44.3711,-79.6769,97000.0,6.078819183098848
Barrie,999000.0,4,3,ON,154676,44.3711,-79.6769,97000.0,5.999565488225983
Barrie,895999.0,3,3,ON,154676,44.3711,-79.6769,97000.0,5.952307524958192
Barrie,599000.0,2,2,ON,154676,44.3711,-79.6769,97000.0,5.7774268223893115
Barrie,849000.0,4,3,ON,154676,44.3711,-79.6769,97000.0,5.928907690243952
Barrie,849900.0,8,4,ON,154676,44.3711,-79.6769,97000.0,5.9293678292401
Barrie,999800.0,3,1,ON,154676,44.3711,-79.6769,97000.0,5.999913132416571
Barrie,1575000.0,4,3,ON,154676,44.3711,-79.6769,97000.0,6.19728055812562
Barrie,735000.0,3,2,ON,154676,44.3711,-79.6769,97000.0,5.866287339084195
Barrie,999900.0,5,4,ON,154676,44.3711,-79.6769,97000.0,5.999956568380193
Barrie,874900.0,4,3,ON,154676,44.3711,-79.6769,97000.0,5.941958416530814
Barrie,734900.0,3,4,ON,154676,44.3711,-79.6769,97000.0,5.866228247379647
Barrie,850000.0,4,2,ON,154676,44.3711,-79.6769,97000.0,5.929418925714293
Barrie,2149000.0,4,3,ON,154676,44.3711,-79.6769,97000.0,6.332236415491443
Barrie,625000.0,2,2,ON,154676,44.3711,-79.6769,97000.0,5.795880017344075
Barrie,746900.0,3,2,ON,154676,44.3711,-79.6769,97000.0,5.873262459438727
Barrie,1545000.0,5,4,ON,154676,44.3711,-79.6769,97000.0,6.188928483760853
Barrie,1159999.0,4,3,ON,154676,44.3711,-79.6769,97000.0,6.0644576148349625
Barrie,949900.0,3,3,ON,154676,44.3711,-79.6769,97000.0,5.977677887673994
Barrie,529900.0,2,1,ON,154676,44.3711,-79.6769,97000.0,5.724193919514329
Barrie,969900.0,6,5,ON,154676,44.3711,-79.6769,97000.0,5.986726959331219
Barrie,679000.0,2,2,ON,154676,44.3711,-79.6769,97000.0,5.831869774280502
Barrie,389900.0,2,2,ON,154676,44.3711,-79.6769,97000.0,5.590953235187985
Barrie,1549000.0,4,3,ON,154676,44.3711,-79.6769,97000.0,6.190051417759206
Barrie,2649999.0,4,4,ON,154676,44.3711,-79.6769,97000.0,6.423245710052067
Barrie,639900.0,3,2,ON,154676,44.3711,-79.6769,97000.0,5.806112110169091
Barrie,1839999.0,4,3,ON,154676,44.3711,-79.6769,97000.0,6.264817586979863
Barrie,3750000.0,4,7,ON,154676,44.3711,-79.6769,97000.0,6.574031267727719
Barrie,1349902.0,5,4,ON,154676,44.3711,-79.6769,97000.0,6.1303022407882635
Barrie,1790000.0,2,2,ON,154676,44.3711,-79.6769,97000.0,6.252853030979893
Barrie,849900.0,3,2,ON,154676,44.3711,-79.6769,97000.0,5.9293678292401
Barrie,687500.0,2,2,ON,154676,44.3711,-79.6769,97000.0,5.8372727025023
Barrie,2999900.0,6,3,ON,154676,44.3711,-79.6769,97000.0,6.477106777995652
Barrie,985000.0,6,4,ON,154676,44.3711,-79.6769,97000.0,5.993436230497612
Barrie,676000.0,2,2,ON,154676,44.3711,-79.6769,97000.0,5.8299466959416355
Barrie,1529999.0,4,3,ON,154676,44.3711,-79.6769,97000.0,6.184691146964903
Barrie,849000.0,5,2,ON,154676,44.3711,-79.6769,97000.0,5.928907690243952
Barrie,1196000.0,3,2,ON,154676,44.3711,-79.6769,97000.0,6.077731179652392
Barrie,729888.0,3,2,ON,154676,44.3711,-79.6769,97000.0,5.863256223526322
Barrie,1899900.0,5,5,ON,154676,44.3711,-79.6769,97000.0,6.278730742746982
Barrie,729900.0,2,3,ON,154676,44.3711,-79.6769,97000.0,5.863263363650481
Barrie,1999000.0,4,3,ON,154676,44.3711,-79.6769,97000.0,6.300812794118117
Barrie,1174900.0,5,4,ON,154676,44.3711,-79.6769,97000.0,6.070000903802345
Barrie,2698000.0,5,5,ON,154676,44.3711,-79.6769,97000.0,6.431041945335886
Barrie,869900.0,3,4,ON,154676,44.3711,-79.6769,97000.0,5.93946933084353
Barrie,2290000.0,6,7,ON,154676,44.3711,-79.6769,97000.0,6.359835482339888
Barrie,1199900.0,4,5,ON,154676,44.3711,-79.6769,97000.0,6.0791450533327485
Barrie,789999.0,3,3,ON,154676,44.3711,-79.6769,97000.0,5.897626541550243
Barrie,625000.0,3,2,ON,154676,44.3711,-79.6769,97000.0,5.795880017344075
Barrie,998000.0,4,3,ON,154676,44.3711,-79.6769,97000.0,5.999130541287371
Barrie,1299900.0,2,2,ON,154676,44.3711,-79.6769,97000.0,6.113909943754037
Barrie,468000.0,2,1,ON,154676,44.3711,-79.6769,97000.0,5.670245853074124
Barrie,799900.0,2,2,ON,154676,44.3711,-79.6769,97000.0,5.903035696788497
Barrie,3200024.0,5,3,ON,154676,44.3711,-79.6769,97000.0,6.505153235516306
Barrie,2189999.0,4,5,ON,154676,44.3711,-79.6769,97000.0,6.340443916532091
Barrie,629999.0,3,2,ON,154676,44.3711,-79.6769,97000.0,5.7993398600967145
Barrie,1149888.0,4,5,ON,154676,44.3711,-79.6769,97000.0,6.060655541787758
Barrie,850000.0,3,3,ON,154676,44.3711,-79.6769,97000.0,5.929418925714293
Barrie,799000.0,3,3,ON,154676,44.3711,-79.6769,97000.0,5.902546779313991
Barrie,925000.0,4,4,ON,154676,44.3711,-79.6769,97000.0,5.9661417327390325
Barrie,759000.0,3,2,ON,154676,44.3711,-79.6769,97000.0,5.88024177589548
Barrie,1999000.0,3,4,ON,154676,44.3711,-79.6769,97000.0,6.300812794118117
Barrie,949900.0,4,4,ON,154676,44.3711,-79.6769,97000.0,5.977677887673994
Barrie,2750000.0,5,4,ON,154676,44.3711,-79.6769,97000.0,6.439332693830263
Barrie,1299000.0,6,5,ON,154676,44.3711,-79.6769,97000.0,6.113609151073028
Barrie,929900.0,4,3,ON,154676,44.3711,-79.6769,97000.0,5.968436247711705
Barrie,359900.0,2,1,ON,154676,44.3711,-79.6769,97000.0,5.556181846652911
Barrie,1149000.0,3,2,ON,154676,44.3711,-79.6769,97000.0,6.0603200286882855
Barrie,589900.0,2,2,ON,154676,44.3711,-79.6769,97000.0,5.770778396169147
Barrie,1039000.0,3,2,ON,154676,44.3711,-79.6769,97000.0,6.016615547557177
Barrie,629900.0,2,2,ON,154676,44.3711,-79.6769,97000.0,5.799271608349873
Barrie,670000.0,2,2,ON,154676,44.3711,-79.6769,97000.0,5.826074802700826
Barrie,429900.0,1,1,ON,154676,44.3711,-79.6769,97000.0,5.633367445117007
Barrie,899900.0,4,2,ON,154676,44.3711,-79.6769,97000.0,5.954194251815863
Barrie,899900.0,2,2,ON,154676,44.3711,-79.6769,97000.0,5.954194251815863
Barrie,1979000.0,3,3,ON,154676,44.3711,-79.6769,97000.0,6.296445794206396
Barrie,1799000.0,3,3,ON,154676,44.3711,-79.6769,97000.0,6.255031163345551
Barrie,3688000.0,5,4,ON,154676,44.3711,-79.6769,97000.0,6.566790912381592
Barrie,1129999.0,4,3,ON,154676,44.3711,-79.6769,97000.0,6.05307805915185
Barrie,659000.0,3,2,ON,154676,44.3711,-79.6769,97000.0,5.81888541459401
Barrie,1290000.0,4,4,ON,154676,44.3711,-79.6769,97000.0,6.110589710299249
Barrie,599000.0,2,2,ON,154676,44.3711,-79.6769,97000.0,5.7774268223893115
Barrie,3199000.0,5,5,ON,154676,44.3711,-79.6769,97000.0,6.505014240084107
Barrie,2299900.0,6,5,ON,154676,44.3711,-79.6769,97000.0,6.361708953238316
Barrie,850000.0,4,2,ON,154676,44.3711,-79.6769,97000.0,5.929418925714293
Barrie,930000.0,4,2,ON,154676,44.3711,-79.6769,97000.0,5.968482948553935
Barrie,749000.0,4,2,ON,154676,44.3711,-79.6769,97000.0,5.874481817699467
Barrie,6290000.0,4,2,ON,154676,44.3711,-79.6769,97000.0,6.798650645445269
Barrie,1089000.0,3,2,ON,154676,44.3711,-79.6769,97000.0,6.037027879755775
Barrie,489900.0,2,2,ON,154676,44.3711,-79.6769,97000.0,5.69010743945633
Barrie,739900.0,5,3,ON,154676,44.3711,-79.6769,97000.0,5.869173027321683
Barrie,675000.0,3,2,ON,154676,44.3711,-79.6769,97000.0,5.829303772831025
Barrie,749000.0,4,0,ON,154676,44.3711,-79.6769,97000.0,5.874481817699467
Barrie,2875000.0,3,1,ON,154676,44.3711,-79.6769,97000.0,6.458637849025649
Barrie,689000.0,3,3,ON,154676,44.3711,-79.6769,97000.0,5.838219221907626
Barrie,8600000.0,1,1,ON,154676,44.3711,-79.6769,97000.0,6.9344984512435675
Barrie,407000.0,3,2,ON,154676,44.3711,-79.6769,97000.0,5.60959440922522
Barrie,659900.0,4,1,ON,154676,44.3711,-79.6769,97000.0,5.819478128362123
Barrie,799000.0,6,4,ON,154676,44.3711,-79.6769,97000.0,5.902546779313991
Barrie,1198977.0,2,2,ON,154676,44.3711,-79.6769,97000.0,6.07881085209894
Barrie,589000.0,4,4,ON,154676,44.3711,-79.6769,97000.0,5.770115294787102
Barrie,674900.0,3,2,ON,154676,44.3711,-79.6769,97000.0,5.829239428141389
Barrie,599900.0,5,2,ON,154676,44.3711,-79.6769,97000.0,5.778078861937455
Barrie,899900.0,4,3,ON,154676,44.3711,-79.6769,97000.0,5.954194251815863
Barrie,799000.0,3,2,ON,154676,44.3711,-79.6769,97000.0,5.902546779313991
Barrie,499000.0,1,1,ON,154676,44.3711,-79.6769,97000.0,5.69810054562339
Barrie,999000.0,5,2,ON,154676,44.3711,-79.6769,97000.0,5.999565488225983
Barrie,878800.0,4,2,ON,154676,44.3711,-79.6769,97000.0,5.9438900482484724
Barrie,799900.0,4,2,ON,154676,44.3711,-79.6769,97000.0,5.903035696788497
Barrie,799000.0,3,3,ON,154676,44.3711,-79.6769,97000.0,5.902546779313991
Barrie,599000.0,2,2,ON,154676,44.3711,-79.6769,97000.0,5.7774268223893115
Barrie,459900.0,1,1,ON,154676,44.3711,-79.6769,97000.0,5.662663409574038
Barrie,799000.0,2,3,ON,154676,44.3711,-79.6769,97000.0,5.902546779313991
Barrie,679900.0,4,4,ON,154676,44.3711,-79.6769,97000.0,5.832445041174111
Barrie,1888800.0,4,6,ON,154676,44.3711,-79.6769,97000.0,6.27618597407067
Barrie,779900.0,3,2,ON,154676,44.3711,-79.6769,97000.0,5.8920389203412915
Barrie,430000.0,3,2,ON,154676,44.3711,-79.6769,97000.0,5.633468455579586
Barrie,838000.0,3,3,ON,154676,44.3711,-79.6769,97000.0,5.923244018630276
Barrie,1599000.0,8,4,ON,154676,44.3711,-79.6769,97000.0,6.203848463746235
Barrie,889900.0,2,2,ON,154676,44.3711,-79.6769,97000.0,5.949341206770497
Barrie,739000.0,3,3,ON,154676,44.3711,-79.6769,97000.0,5.868644438394826
Barrie,1024900.0,3,3,ON,154676,44.3711,-79.6769,97000.0,6.010681493131443
Barrie,584900.0,2,2,ON,154676,44.3711,-79.6769,97000.0,5.767081621363323
Barrie,499000.0,3,1,ON,154676,44.3711,-79.6769,97000.0,5.69810054562339
Barrie,299900.0,2,1,ON,154676,44.3711,-79.6769,97000.0,5.4769764657595275
Barrie,658888.0,3,2,ON,154676,44.3711,-79.6769,97000.0,5.818811598029795
Barrie,1399999.0,4,4,ON,154676,44.3711,-79.6769,97000.0,6.146127725467783
Barrie,1039000.0,4,3,ON,154676,44.3711,-79.6769,97000.0,6.016615547557177
Barrie,1125000.0,3,3,ON,154676,44.3711,-79.6769,97000.0,6.051152522447381
Barrie,1489000.0,7,5,ON,154676,44.3711,-79.6769,97000.0,6.172894697752176
Barrie,13900000.0,5,9,ON,154676,44.3711,-79.6769,97000.0,7.143014800254095
Barrie,11990000.0,6,4,ON,154676,44.3711,-79.6769,97000.0,7.078819183098848
Barrie,1499900.0,5,5,ON,154676,44.3711,-79.6769,97000.0,6.176062305125079
Barrie,1299999.0,5,4,ON,154676,44.3711,-79.6769,97000.0,6.11394301823403
Barrie,399900.0,1,1,ON,154676,44.3711,-79.6769,97000.0,5.601951404133522
Barrie,699900.0,3,3,ON,154676,44.3711,-79.6769,97000.0,5.845035993513415
Barrie,1599000.0,4,2,ON,154676,44.3711,-79.6769,97000.0,6.203848463746235
Barrie,939900.0,4,2,ON,154676,44.3711,-79.6769,97000.0,5.973081649601368
Barrie,1249900.0,4,4,ON,154676,44.3711,-79.6769,97000.0,6.096875268059688
Barrie,1029000.0,4,4,ON,154676,44.3711,-79.6769,97000.0,6.012415374762433
Barrie,1299900.0,4,3,ON,154676,44.3711,-79.6769,97000.0,6.113909943754037
Barrie,699000.0,3,2,ON,154676,44.3711,-79.6769,97000.0,5.8444771757456815
Barrie,724900.0,2,2,ON,154676,44.3711,-79.6769,97000.0,5.860278099752235
Barrie,799000.0,5,2,ON,154676,44.3711,-79.6769,97000.0,5.902546779313991
Barrie,405000.0,1,1,ON,154676,44.3711,-79.6769,97000.0,5.607455023214668
Barrie,1545000.0,5,6,ON,154676,44.3711,-79.6769,97000.0,6.188928483760853
Barrie,1159900.0,4,3,ON,154676,44.3711,-79.6769,97000.0,6.064420548433594
Barrie,319900.0,2,1,ON,154676,44.3711,-79.6769,97000.0,5.505014240084107
Barrie,949000.0,3,2,ON,154676,44.3711,-79.6769,97000.0,5.977266212427293
Barrie,424900.0,1,1,ON,154676,44.3711,-79.6769,97000.0,5.628286731089514
Barrie,769900.0,4,2,ON,154676,44.3711,-79.6769,97000.0,5.886434319628938
Barrie,769900.0,3,1,ON,154676,44.3711,-79.6769,97000.0,5.886434319628938
Barrie,539000.0,3,2,ON,154676,44.3711,-79.6769,97000.0,5.731588765186738
Barrie,1499900.0,4,2,ON,154676,44.3711,-79.6769,97000.0,6.176062305125079
Barrie,629900.0,3,2,ON,154676,44.3711,-79.6769,97000.0,5.799271608349873
Barrie,945000.0,4,3,ON,154676,44.3711,-79.6769,97000.0,5.975431808509263
Barrie,449888.0,1,1,ON,154676,44.3711,-79.6769,97000.0,5.6531044092507265
Barrie,398000.0,1,1,ON,154676,44.3711,-79.6769,97000.0,5.599883072073688
Barrie,1349900.0,5,5,ON,154676,44.3711,-79.6769,97000.0,6.130301597341845
Barrie,579900.0,2,2,ON,154676,44.3711,-79.6769,97000.0,5.763353108748215
Barrie,695000.0,4,2,ON,154676,44.3711,-79.6769,97000.0,5.841984804590114
Barrie,849900.0,4,2,ON,154676,44.3711,-79.6769,97000.0,5.9293678292401
Barrie,624900.0,2,2,ON,154676,44.3711,-79.6769,97000.0,5.7958105246674085
Barrie,1479900.0,3,3,ON,154676,44.3711,-79.6769,97000.0,6.170232370181804
Barrie,1799900.0,5,5,ON,154676,44.3711,-79.6769,97000.0,6.255248376961857
Barrie,1160000.0,3,3,ON,154676,44.3711,-79.6769,97000.0,6.064457989226918
Barrie,570000.0,2,1,ON,154676,44.3711,-79.6769,97000.0,5.7558748556724915
Barrie,580000.0,5,2,ON,154676,44.3711,-79.6769,97000.0,5.763427993562937
Barrie,595000.0,5,2,ON,154676,44.3711,-79.6769,97000.0,5.77451696572855
Barrie,774900.0,3,3,ON,154676,44.3711,-79.6769,97000.0,5.889245660892979
Barrie,873900.0,4,3,ON,154676,44.3711,-79.6769,97000.0,5.9414617393473295
Barrie,1129900.0,4,3,ON,154676,44.3711,-79.6769,97000.0,6.053040008642746
Barrie,549900.0,3,1,ON,154676,44.3711,-79.6769,97000.0,5.740283719681879
Barrie,819900.0,3,1,ON,154676,44.3711,-79.6769,97000.0,5.913760886412323
Barrie,524900.0,1,1,ON,154676,44.3711,-79.6769,97000.0,5.72007657276814
Barrie,699900.0,2,2,ON,154676,44.3711,-79.6769,97000.0,5.845035993513415
Barrie,544000.0,2,2,ON,154676,44.3711,-79.6769,97000.0,5.7355988996981795
Barrie,749900.0,3,3,ON,154676,44.3711,-79.6769,97000.0,5.875003353600041
Barrie,690800.0,2,2,ON,154676,44.3711,-79.6769,97000.0,5.839352328895421
Barrie,615800.0,2,2,ON,154676,44.3711,-79.6769,97000.0,5.78943968456718
Barrie,1575000.0,6,4,ON,154676,44.3711,-79.6769,97000.0,6.19728055812562
Barrie,1699000.0,4,3,ON,154676,44.3711,-79.6769,97000.0,6.230193378869045
Barrie,519900.0,2,2,ON,154676,44.3711,-79.6769,97000.0,5.715919817433579
Barrie,429900.0,2,2,ON,154676,44.3711,-79.6769,97000.0,5.633367445117007
Barrie,840000.0,4,4,ON,154676,44.3711,-79.6769,97000.0,5.924279286061882
Barrie,450000.0,2,2,ON,154676,44.3711,-79.6769,97000.0,5.653212513775344
Barrie,75000.0,2,1,ON,154676,44.3711,-79.6769,97000.0,4.8750612633917
Barrie,699900.0,4,2,ON,154676,44.3711,-79.6769,97000.0,5.845035993513415
Barrie,698900.0,3,2,ON,154676,44.3711,-79.6769,97000.0,5.844415040473825
Barrie,2100000.0,3,2,ON,154676,44.3711,-79.6769,97000.0,6.3222192947339195
Barrie,955999.0,3,3,ON,154676,44.3711,-79.6769,97000.0,5.980457437992932
Barrie,1485000.0,4,2,ON,154676,44.3711,-79.6769,97000.0,6.171726453653231
Barrie,1190000.0,4,5,ON,154676,44.3711,-79.6769,97000.0,6.075546961392531
Barrie,1899000.0,4,2,ON,154676,44.3711,-79.6769,97000.0,6.278524964737017
Barrie,689990.0,3,2,ON,154676,44.3711,-79.6769,97000.0,5.838842796568719
Barrie,729000.0,4,3,ON,154676,44.3711,-79.6769,97000.0,5.862727528317975
Barrie,699000.0,3,2,ON,154676,44.3711,-79.6769,97000.0,5.8444771757456815
Barrie,140000.0,2,1,ON,154676,44.3711,-79.6769,97000.0,5.146128035678238
Barrie,2499999.0,5,5,ON,154676,44.3711,-79.6769,97000.0,6.39793983495421
Barrie,565000.0,3,3,ON,154676,44.3711,-79.6769,97000.0,5.752048447819439
Barrie,1149000.0,3,3,ON,154676,44.3711,-79.6769,97000.0,6.0603200286882855
Barrie,919000.0,2,2,ON,154676,44.3711,-79.6769,97000.0,5.963315511386111
Barrie,599999.0,2,2,ON,154676,44.3711,-79.6769,97000.0,5.778150526558904
Barrie,696000.0,2,1,ON,154676,44.3711,-79.6769,97000.0,5.842609239610562
Barrie,899900.0,3,3,ON,154676,44.3711,-79.6769,97000.0,5.954194251815863
Barrie,989900.0,3,4,ON,154676,44.3711,-79.6769,97000.0,5.995591324252353
Barrie,540000.0,1,1,ON,154676,44.3711,-79.6769,97000.0,5.732393759822968
Barrie,688000.0,2,2,ON,154676,44.3711,-79.6769,97000.0,5.837588438235511
Barrie,724900.0,4,3,ON,154676,44.3711,-79.6769,97000.0,5.860278099752235
Barrie,415000.0,3,2,ON,154676,44.3711,-79.6769,97000.0,5.6180480967120925
Barrie,2399000.0,3,4,ON,154676,44.3711,-79.6769,97000.0,6.380030247967831
Barrie,899000.0,3,3,ON,154676,44.3711,-79.6769,97000.0,5.953759691733229
Barrie,1180000.0,4,2,ON,154676,44.3711,-79.6769,97000.0,6.071882007306125
Barrie,1895000.0,3,3,ON,154676,44.3711,-79.6769,97000.0,6.277609214304091
Barrie,1169000.0,4,4,ON,154676,44.3711,-79.6769,97000.0,6.06781451116184
Barrie,699000.0,2,2,ON,154676,44.3711,-79.6769,97000.0,5.8444771757456815
Barrie,789000.0,4,3,ON,154676,44.3711,-79.6769,97000.0,5.897077003209421
Barrie,619000.0,2,2,ON,154676,44.3711,-79.6769,97000.0,5.791690649020118
Barrie,645000.0,2,2,ON,154676,44.3711,-79.6769,97000.0,5.8095597146352675
Barrie,37000000.0,8,11,ON,154676,44.3711,-79.6769,97000.0,7.568201724066995
Barrie,1150000.0,3,3,ON,154676,44.3711,-79.6769,97000.0,6.060697840353612
Barrie,794900.0,3,3,ON,154676,44.3711,-79.6769,97000.0,5.900312496983727
Barrie,410000.0,2,1,ON,154676,44.3711,-79.6769,97000.0,5.6127838567197355
Barrie,615000.0,3,3,ON,154676,44.3711,-79.6769,97000.0,5.788875115775417
Barrie,1899000.0,4,4,ON,154676,44.3711,-79.6769,97000.0,6.278524964737017
Barrie,1249000.0,6,4,ON,154676,44.3711,-79.6769,97000.0,6.096562438374136
Barrie,5999999.0,4,3,ON,154676,44.3711,-79.6769,97000.0,6.778151178001224
Barrie,640000.0,3,3,ON,154676,44.3711,-79.6769,97000.0,5.8061799739838875
Barrie,749000.0,3,3,ON,154676,44.3711,-79.6769,97000.0,5.874481817699467
Barrie,733000.0,3,2,ON,154676,44.3711,-79.6769,97000.0,5.865103974641128
Barrie,889900.0,2,2,ON,154676,44.3711,-79.6769,97000.0,5.949341206770497
Barrie,885000.0,3,3,ON,154676,44.3711,-79.6769,97000.0,5.946943270697825
Barrie,799000.0,3,2,ON,154676,44.3711,-79.6769,97000.0,5.902546779313991
Barrie,989000.0,4,3,ON,154676,44.3711,-79.6769,97000.0,5.995196291597179
Barrie,750000.0,2,2,ON,154676,44.3711,-79.6769,97000.0,5.8750612633917
Barrie,575000.0,2,1,ON,154676,44.3711,-79.6769,97000.0,5.7596678446896306
Barrie,899000.0,5,2,ON,154676,44.3711,-79.6769,97000.0,5.953759691733229
Barrie,549000.0,2,2,ON,154676,44.3711,-79.6769,97000.0,5.739572344450092
Barrie,569000.0,2,2,ON,154676,44.3711,-79.6769,97000.0,5.755112266395071
Barrie,549000.0,1,1,ON,154676,44.3711,-79.6769,97000.0,5.739572344450092
Barrie,1399999.0,5,5,ON,154676,44.3711,-79.6769,97000.0,6.146127725467783
Barrie,870000.0,2,2,ON,154676,44.3711,-79.6769,97000.0,5.939519252618618
Barrie,1388000.0,5,3,ON,154676,44.3711,-79.6769,97000.0,6.1423894661188365
Barrie,1375000.0,6,4,ON,154676,44.3711,-79.6769,97000.0,6.138302698166282
Barrie,1795000.0,6,2,ON,154676,44.3711,-79.6769,97000.0,6.254064452914338
Barrie,1149900.0,6,4,ON,154676,44.3711,-79.6769,97000.0,6.060660073974015
Barrie,515000.0,2,1,ON,154676,44.3711,-79.6769,97000.0,5.711807229041191
Barrie,575500.0,4,2,ON,154676,44.3711,-79.6769,97000.0,5.760045327965811
Barrie,464900.0,1,1,ON,154676,44.3711,-79.6769,97000.0,5.6673595461830875
Barrie,1480000.0,4,4,ON,154676,44.3711,-79.6769,97000.0,6.1702617153949575
Barrie,399900.0,1,1,ON,154676,44.3711,-79.6769,97000.0,5.601951404133522
Barrie,2750000.0,5,3,ON,154676,44.3711,-79.6769,97000.0,6.439332693830263
Barrie,465000.0,2,1,ON,154676,44.3711,-79.6769,97000.0,5.6674529528899535
Barrie,850000.0,2,2,ON,154676,44.3711,-79.6769,97000.0,5.929418925714293
Barrie,764900.0,5,2,ON,154676,44.3711,-79.6769,97000.0,5.883604660922292
Barrie,764900.0,5,2,ON,154676,44.3711,-79.6769,97000.0,5.883604660922292
Barrie,649000.0,4,3,ON,154676,44.3711,-79.6769,97000.0,5.812244696800369
Barrie,26000.0,1,1,ON,154676,44.3711,-79.6769,97000.0,4.414973347970818
Barrie,699900.0,4,2,ON,154676,44.3711,-79.6769,97000.0,5.845035993513415
Barrie,699900.0,4,2,ON,154676,44.3711,-79.6769,97000.0,5.845035993513415
Barrie,849999.0,3,2,ON,154676,44.3711,-79.6769,97000.0,5.929418414779308
