,City,Price,Number_Beds,Number_Baths,Province,Population,Latitude,Longitude,Median_Family_Income
21203,Guelph,975000.0,3,2,ON,144356,43.55,-80.25,97000.0
21204,Guelph,675000.0,2,2,ON,144356,43.55,-80.25,97000.0
21205,Guelph,473500.0,1,1,ON,144356,43.55,-80.25,97000.0
21206,Guelph,1180000.0,4,4,ON,144356,43.55,-80.25,97000.0
21207,Guelph,560000.0,2,2,ON,144356,43.55,-80.25,97000.0
21208,Guelph,1425000.0,2,3,ON,144356,43.55,-80.25,97000.0
21209,Guelph,1749900.0,3,3,ON,144356,43.55,-80.25,97000.0
21210,Guelph,599900.0,2,3,ON,144356,43.55,-80.25,97000.0
21211,Guelph,2500000.0,5,3,ON,144356,43.55,-80.25,97000.0
21212,Guelph,385000.0,1,1,ON,144356,43.55,-80.25,97000.0
21213,Guelph,649999.0,2,2,ON,144356,43.55,-80.25,97000.0
21214,Guelph,899900.0,3,3,ON,144356,43.55,-80.25,97000.0
21215,Guelph,749999.0,4,2,ON,144356,43.55,-80.25,97000.0
21216,Guelph,799900.0,6,2,ON,144356,43.55,-80.25,97000.0
21217,Guelph,765000.0,3,3,ON,144356,43.55,-80.25,97000.0
21218,Guelph,1099000.0,2,2,ON,144356,43.55,-80.25,97000.0
21219,Guelph,399900.0,3,1,ON,144356,43.55,-80.25,97000.0
21220,Guelph,785000.0,4,4,ON,144356,43.55,-80.25,97000.0
21221,Guelph,839900.0,3,3,ON,144356,43.55,-80.25,97000.0
21222,Guelph,1049000.0,4,3,ON,144356,43.55,-80.25,97000.0
21223,Guelph,1199800.0,4,4,ON,144356,43.55,-80.25,97000.0
21224,Guelph,2950000.0,6,6,ON,144356,43.55,-80.25,97000.0
21225,Guelph,1099900.0,5,2,ON,144356,43.55,-80.25,97000.0
21226,Guelph,529000.0,1,1,ON,144356,43.55,-80.25,97000.0
21227,Guelph,924999.0,3,4,ON,144356,43.55,-80.25,97000.0
21228,Guelph,659000.0,3,1,ON,144356,43.55,-80.25,97000.0
21229,Guelph,645000.0,2,2,ON,144356,43.55,-80.25,97000.0
21230,Guelph,595000.0,3,2,ON,144356,43.55,-80.25,97000.0
21231,Guelph,859000.0,3,3,ON,144356,43.55,-80.25,97000.0
21232,Guelph,664900.0,3,3,ON,144356,43.55,-80.25,97000.0
21233,Guelph,899900.0,4,4,ON,144356,43.55,-80.25,97000.0
21234,Guelph,689900.0,2,1,ON,144356,43.55,-80.25,97000.0
21235,Guelph,1499999.0,3,4,ON,144356,43.55,-80.25,97000.0
21236,Guelph,2400000.0,3,3,ON,144356,43.55,-80.25,97000.0
21237,Guelph,415000.0,1,1,ON,144356,43.55,-80.25,97000.0
21238,Guelph,1295000.0,8,4,ON,144356,43.55,-80.25,97000.0
21239,Guelph,1295000.0,8,4,ON,144356,43.55,-80.25,97000.0
21240,Guelph,949000.0,5,2,ON,144356,43.55,-80.25,97000.0
21241,Guelph,974900.0,3,3,ON,144356,43.55,-80.25,97000.0
21242,Guelph,679000.0,2,2,ON,144356,43.55,-80.25,97000.0
21243,Guelph,1850000.0,4,3,ON,144356,43.55,-80.25,97000.0
21244,Guelph,699000.0,4,3,ON,144356,43.55,-80.25,97000.0
21245,Guelph,975000.0,2,3,ON,144356,43.55,-80.25,97000.0
21246,Guelph,1349900.0,2,3,ON,144356,43.55,-80.25,97000.0
21247,Guelph,599900.0,4,1,ON,144356,43.55,-80.25,97000.0
21248,Guelph,924900.0,4,3,ON,144356,43.55,-80.25,97000.0
21249,Guelph,1224999.0,4,4,ON,144356,43.55,-80.25,97000.0
21250,Guelph,1889900.0,3,2,ON,144356,43.55,-80.25,97000.0
21251,Guelph,1374000.0,5,4,ON,144356,43.55,-80.25,97000.0
21252,Guelph,749000.0,3,3,ON,144356,43.55,-80.25,97000.0
21253,Guelph,1199000.0,3,4,ON,144356,43.55,-80.25,97000.0
21254,Guelph,749900.0,4,3,ON,144356,43.55,-80.25,97000.0
21255,Guelph,649900.0,2,1,ON,144356,43.55,-80.25,97000.0
21256,Guelph,775000.0,3,4,ON,144356,43.55,-80.25,97000.0
21257,Guelph,1488888.0,3,3,ON,144356,43.55,-80.25,97000.0
21258,Guelph,699900.0,2,2,ON,144356,43.55,-80.25,97000.0
21259,Guelph,749000.0,3,3,ON,144356,43.55,-80.25,97000.0
21260,Guelph,569900.0,3,3,ON,144356,43.55,-80.25,97000.0
21261,Guelph,749000.0,3,2,ON,144356,43.55,-80.25,97000.0
21262,Guelph,899900.0,3,3,ON,144356,43.55,-80.25,97000.0
21263,Guelph,849900.0,3,2,ON,144356,43.55,-80.25,97000.0
21264,Guelph,799900.0,5,2,ON,144356,43.55,-80.25,97000.0
21265,Guelph,683000.0,3,3,ON,144356,43.55,-80.25,97000.0
21266,Guelph,700000.0,3,2,ON,144356,43.55,-80.25,97000.0
21267,Guelph,429900.0,2,1,ON,144356,43.55,-80.25,97000.0
21268,Guelph,499999.0,2,1,ON,144356,43.55,-80.25,97000.0
21269,Guelph,679900.0,2,2,ON,144356,43.55,-80.25,97000.0
21270,Guelph,729900.0,4,3,ON,144356,43.55,-80.25,97000.0
21271,Guelph,939900.0,3,3,ON,144356,43.55,-80.25,97000.0
21272,Guelph,849900.0,3,4,ON,144356,43.55,-80.25,97000.0
21273,Guelph,1199000.0,5,4,ON,144356,43.55,-80.25,97000.0
21274,Guelph,1299900.0,4,3,ON,144356,43.55,-80.25,97000.0
21275,Guelph,3750000.0,5,6,ON,144356,43.55,-80.25,97000.0
21276,Guelph,899900.0,3,4,ON,144356,43.55,-80.25,97000.0
21277,Guelph,679000.0,2,1,ON,144356,43.55,-80.25,97000.0
21278,Guelph,724900.0,3,4,ON,144356,43.55,-80.25,97000.0
21279,Guelph,2750000.0,3,2,ON,144356,43.55,-80.25,97000.0
21280,Guelph,1249000.0,3,3,ON,144356,43.55,-80.25,97000.0
21281,Guelph,459000.0,1,1,ON,144356,43.55,-80.25,97000.0
21282,Guelph,499900.0,1,1,ON,144356,43.55,-80.25,97000.0
21283,Guelph,1179900.0,4,2,ON,144356,43.55,-80.25,97000.0
21284,Guelph,459900.0,2,1,ON,144356,43.55,-80.25,97000.0
21285,Guelph,839649.0,3,2,ON,144356,43.55,-80.25,97000.0
21286,Guelph,1399900.0,3,3,ON,144356,43.55,-80.25,97000.0
21287,Guelph,665000.0,2,1,ON,144356,43.55,-80.25,97000.0
21288,Guelph,699900.0,2,2,ON,144356,43.55,-80.25,97000.0
21289,Guelph,699900.0,3,3,ON,144356,43.55,-80.25,97000.0
21290,Guelph,750000.0,3,1,ON,144356,43.55,-80.25,97000.0
21291,Guelph,649999.0,2,1,ON,144356,43.55,-80.25,97000.0
21292,Guelph,699900.0,3,3,ON,144356,43.55,-80.25,97000.0
21293,Guelph,1200000.0,3,4,ON,144356,43.55,-80.25,97000.0
21294,Guelph,750000.0,3,1,ON,144356,43.55,-80.25,97000.0
21295,Guelph,399900.0,1,1,ON,144356,43.55,-80.25,97000.0
21296,Guelph,499900.0,2,2,ON,144356,43.55,-80.25,97000.0
21297,Guelph,875000.0,3,4,ON,144356,43.55,-80.25,97000.0
21298,Guelph,899900.0,3,3,ON,144356,43.55,-80.25,97000.0
21299,Guelph,565000.0,2,1,ON,144356,43.55,-80.25,97000.0
21300,Guelph,765000.0,3,1,ON,144356,43.55,-80.25,97000.0
21301,Guelph,1249900.0,3,3,ON,144356,43.55,-80.25,97000.0
21302,Guelph,1129900.0,5,2,ON,144356,43.55,-80.25,97000.0
21303,Guelph,1399999.0,3,3,ON,144356,43.55,-80.25,97000.0
21304,Guelph,699000.0,6,2,ON,144356,43.55,-80.25,97000.0
21305,Guelph,974000.0,3,3,ON,144356,43.55,-80.25,97000.0
21306,Guelph,569000.0,3,1,ON,144356,43.55,-80.25,97000.0
21307,Guelph,695000.0,3,3,ON,144356,43.55,-80.25,97000.0
21308,Guelph,899900.0,4,3,ON,144356,43.55,-80.25,97000.0
21309,Guelph,669900.0,3,1,ON,144356,43.55,-80.25,97000.0
21310,Guelph,799800.0,3,3,ON,144356,43.55,-80.25,97000.0
21311,Guelph,1174900.0,4,4,ON,144356,43.55,-80.25,97000.0
21312,Guelph,639900.0,3,2,ON,144356,43.55,-80.25,97000.0
21313,Guelph,849900.0,3,3,ON,144356,43.55,-80.25,97000.0
21314,Guelph,789000.0,2,2,ON,144356,43.55,-80.25,97000.0
21315,Guelph,799900.0,4,2,ON,144356,43.55,-80.25,97000.0
21316,Guelph,729900.0,2,3,ON,144356,43.55,-80.25,97000.0
21317,Guelph,664900.0,3,2,ON,144356,43.55,-80.25,97000.0
21318,Guelph,1064999.0,5,4,ON,144356,43.55,-80.25,97000.0
21319,Guelph,489000.0,2,2,ON,144356,43.55,-80.25,97000.0
21320,Guelph,437900.0,1,1,ON,144356,43.55,-80.25,97000.0
21321,Guelph,1100000.0,5,3,ON,144356,43.55,-80.25,97000.0
21322,Guelph,1137500.0,6,4,ON,144356,43.55,-80.25,97000.0
21323,Guelph,719000.0,2,2,ON,144356,43.55,-80.25,97000.0
21324,Guelph,799000.0,2,2,ON,144356,43.55,-80.25,97000.0
21325,Guelph,839000.0,3,3,ON,144356,43.55,-80.25,97000.0
21326,Guelph,2399000.0,5,4,ON,144356,43.55,-80.25,97000.0
21327,Guelph,515000.0,1,1,ON,144356,43.55,-80.25,97000.0
21328,Guelph,549900.0,3,1,ON,144356,43.55,-80.25,97000.0
21329,Guelph,1089900.0,3,4,ON,144356,43.55,-80.25,97000.0
21330,Guelph,992000.0,4,3,ON,144356,43.55,-80.25,97000.0
21331,Guelph,939900.0,2,2,ON,144356,43.55,-80.25,97000.0
21332,Guelph,774900.0,3,2,ON,144356,43.55,-80.25,97000.0
21333,Guelph,649000.0,3,3,ON,144356,43.55,-80.25,97000.0
21334,Guelph,525900.0,2,2,ON,144356,43.55,-80.25,97000.0
21335,Guelph,1674900.0,7,5,ON,144356,43.55,-80.25,97000.0
21336,Guelph,679900.0,3,3,ON,144356,43.55,-80.25,97000.0
21337,Guelph,1125000.0,3,3,ON,144356,43.55,-80.25,97000.0
21338,Guelph,1399900.0,2,2,ON,144356,43.55,-80.25,97000.0
21339,Guelph,1750000.0,4,4,ON,144356,43.55,-80.25,97000.0
21340,Guelph,3500000.0,47,16,ON,144356,43.55,-80.25,97000.0
21341,Guelph,1150000.0,3,3,ON,144356,43.55,-80.25,97000.0
21342,Guelph,750000.0,3,2,ON,144356,43.55,-80.25,97000.0
21343,Guelph,1599900.0,3,3,ON,144356,43.55,-80.25,97000.0
21344,Guelph,1199000.0,4,2,ON,144356,43.55,-80.25,97000.0
21345,Guelph,1269900.0,5,4,ON,144356,43.55,-80.25,97000.0
21346,Guelph,629900.0,3,3,ON,144356,43.55,-80.25,97000.0
21347,Guelph,829900.0,4,4,ON,144356,43.55,-80.25,97000.0
21348,Guelph,1325000.0,3,3,ON,144356,43.55,-80.25,97000.0
21349,Guelph,574900.0,2,2,ON,144356,43.55,-80.25,97000.0
21350,Guelph,799999.0,3,3,ON,144356,43.55,-80.25,97000.0
21351,Guelph,799999.0,3,3,ON,144356,43.55,-80.25,97000.0
21352,Guelph,1250000.0,3,4,ON,144356,43.55,-80.25,97000.0
21353,Guelph,1088888.0,3,3,ON,144356,43.55,-80.25,97000.0
21354,Guelph,399900.0,2,1,ON,144356,43.55,-80.25,97000.0
21355,Guelph,900000.0,4,2,ON,144356,43.55,-80.25,97000.0
21356,Guelph,899000.0,3,3,ON,144356,43.55,-80.25,97000.0
21357,Guelph,799900.0,3,3,ON,144356,43.55,-80.25,97000.0
21358,Guelph,1200000.0,4,4,ON,144356,43.55,-80.25,97000.0
21359,Guelph,799900.0,3,3,ON,144356,43.55,-80.25,97000.0
21360,Guelph,1179000.0,3,3,ON,144356,43.55,-80.25,97000.0
21361,Guelph,1249900.0,3,3,ON,144356,43.55,-80.25,97000.0
21362,Guelph,749900.0,2,3,ON,144356,43.55,-80.25,97000.0
21363,Guelph,695000.0,3,3,ON,144356,43.55,-80.25,97000.0
21364,Guelph,949900.0,3,3,ON,144356,43.55,-80.25,97000.0
21365,Guelph,879900.0,3,3,ON,144356,43.55,-80.25,97000.0
21366,Guelph,769900.0,4,2,ON,144356,43.55,-80.25,97000.0
21367,Guelph,1999900.0,4,2,ON,144356,43.55,-80.25,97000.0
21368,Guelph,667400.0,3,1,ON,144356,43.55,-80.25,97000.0
21369,Guelph,839900.0,5,4,ON,144356,43.55,-80.25,97000.0
21370,Guelph,850000.0,3,4,ON,144356,43.55,-80.25,97000.0
21371,Guelph,425000.0,3,1,ON,144356,43.55,-80.25,97000.0
21372,Guelph,1199000.0,2,1,ON,144356,43.55,-80.25,97000.0
21373,Guelph,345000.0,2,1,ON,144356,43.55,-80.25,97000.0
21374,Guelph,869000.0,6,4,ON,144356,43.55,-80.25,97000.0
21375,Guelph,1399900.0,6,0,ON,144356,43.55,-80.25,97000.0
21376,Guelph,1399900.0,3,2,ON,144356,43.55,-80.25,97000.0
21377,Guelph,595000.0,1,1,ON,144356,43.55,-80.25,97000.0
21378,Guelph,469000.0,2,2,ON,144356,43.55,-80.25,97000.0
21379,Guelph,949900.0,2,2,ON,144356,43.55,-80.25,97000.0
21380,Guelph,599000.0,3,1,ON,144356,43.55,-80.25,97000.0
21381,Guelph,529900.0,4,3,ON,144356,43.55,-80.25,97000.0
21382,Guelph,1359900.0,3,3,ON,144356,43.55,-80.25,97000.0
21383,Guelph,1069000.0,2,1,ON,144356,43.55,-80.25,97000.0
21384,Guelph,545000.0,2,2,ON,144356,43.55,-80.25,97000.0
21385,Guelph,900000.0,3,2,ON,144356,43.55,-80.25,97000.0
21386,Guelph,629900.0,2,1,ON,144356,43.55,-80.25,97000.0
21387,Guelph,949900.0,4,4,ON,144356,43.55,-80.25,97000.0
21388,Guelph,849900.0,3,3,ON,144356,43.55,-80.25,97000.0
21389,Guelph,759900.0,3,3,ON,144356,43.55,-80.25,97000.0
21390,Guelph,599900.0,3,1,ON,144356,43.55,-80.25,97000.0
21391,Guelph,869900.0,3,2,ON,144356,43.55,-80.25,97000.0
21392,Guelph,999000.0,4,3,ON,144356,43.55,-80.25,97000.0
21393,Guelph,599900.0,2,2,ON,144356,43.55,-80.25,97000.0
21394,Guelph,469900.0,1,1,ON,144356,43.55,-80.25,97000.0
21395,Guelph,958800.0,3,2,ON,144356,43.55,-80.25,97000.0
21396,Guelph,2550000.0,4,4,ON,144356,43.55,-80.25,97000.0
21397,Guelph,479900.0,1,1,ON,144356,43.55,-80.25,97000.0
21398,Guelph,989000.0,5,4,ON,144356,43.55,-80.25,97000.0
21399,Guelph,649999.0,2,3,ON,144356,43.55,-80.25,97000.0
21400,Guelph,2349900.0,4,4,ON,144356,43.55,-80.25,97000.0
21401,Guelph,3149000.0,5,5,ON,144356,43.55,-80.25,97000.0
21402,Guelph,799900.0,3,3,ON,144356,43.55,-80.25,97000.0
21403,Guelph,699000.0,3,3,ON,144356,43.55,-80.25,97000.0
21404,Guelph,1499999.0,4,3,ON,144356,43.55,-80.25,97000.0
21405,Guelph,1099900.0,4,3,ON,144356,43.55,-80.25,97000.0
21406,Guelph,1049900.0,4,3,ON,144356,43.55,-80.25,97000.0
21407,Guelph,550000.0,2,1,ON,144356,43.55,-80.25,97000.0
21408,Guelph,999900.0,4,3,ON,144356,43.55,-80.25,97000.0
21409,Guelph,829500.0,4,2,ON,144356,43.55,-80.25,97000.0
21410,Guelph,959000.0,5,2,ON,144356,43.55,-80.25,97000.0
21411,Guelph,2149000.0,4,3,ON,144356,43.55,-80.25,97000.0
21412,Guelph,949000.0,2,3,ON,144356,43.55,-80.25,97000.0
21413,Guelph,695000.0,3,2,ON,144356,43.55,-80.25,97000.0
21414,Guelph,789800.0,3,3,ON,144356,43.55,-80.25,97000.0
21415,Guelph,679941.0,2,2,ON,144356,43.55,-80.25,97000.0
21416,Guelph,1225000.0,4,3,ON,144356,43.55,-80.25,97000.0
21417,Guelph,850000.0,4,2,ON,144356,43.55,-80.25,97000.0
21418,Guelph,519900.0,2,1,ON,144356,43.55,-80.25,97000.0
21419,Guelph,939000.0,3,2,ON,144356,43.55,-80.25,97000.0
21420,Guelph,649000.0,2,2,ON,144356,43.55,-80.25,97000.0
21421,Guelph,699900.0,2,2,ON,144356,43.55,-80.25,97000.0
21422,Guelph,899999.0,3,3,ON,144356,43.55,-80.25,97000.0
21423,Guelph,749900.0,4,3,ON,144356,43.55,-80.25,97000.0
21424,Guelph,829900.0,3,4,ON,144356,43.55,-80.25,97000.0
21425,Guelph,925000.0,3,2,ON,144356,43.55,-80.25,97000.0
21426,Guelph,934900.0,3,3,ON,144356,43.55,-80.25,97000.0
21427,Guelph,1850000.0,5,5,ON,144356,43.55,-80.25,97000.0
21428,Guelph,675000.0,4,4,ON,144356,43.55,-80.25,97000.0
21429,Guelph,1129999.0,3,4,ON,144356,43.55,-80.25,97000.0
21430,Guelph,939900.0,3,3,ON,144356,43.55,-80.25,97000.0
21431,Guelph,599999.0,2,1,ON,144356,43.55,-80.25,97000.0
21432,Guelph,2399900.0,4,4,ON,144356,43.55,-80.25,97000.0
21433,Guelph,1049999.0,4,4,ON,144356,43.55,-80.25,97000.0
21434,Guelph,1749900.0,3,3,ON,144356,43.55,-80.25,97000.0
21435,Guelph,999900.0,4,3,ON,144356,43.55,-80.25,97000.0
21436,Guelph,1299900.0,4,4,ON,144356,43.55,-80.25,97000.0
21437,Guelph,1450000.0,4,2,ON,144356,43.55,-80.25,97000.0
21438,Guelph,549900.0,2,2,ON,144356,43.55,-80.25,97000.0
21439,Guelph,1049900.0,3,2,ON,144356,43.55,-80.25,97000.0
21440,Guelph,455000.0,1,1,ON,144356,43.55,-80.25,97000.0
21441,Guelph,1199900.0,4,2,ON,144356,43.55,-80.25,97000.0
21442,Guelph,699900.0,2,2,ON,144356,43.55,-80.25,97000.0
21443,Guelph,2800000.0,4,4,ON,144356,43.55,-80.25,97000.0
21444,Guelph,369900.0,2,1,ON,144356,43.55,-80.25,97000.0
21445,Guelph,1139000.0,4,3,ON,144356,43.55,-80.25,97000.0
21446,Guelph,825000.0,2,2,ON,144356,43.55,-80.25,97000.0
21447,Guelph,649900.0,3,2,ON,144356,43.55,-80.25,97000.0
21448,Guelph,489000.0,2,3,ON,144356,43.55,-80.25,97000.0
21449,Guelph,819900.0,4,2,ON,144356,43.55,-80.25,97000.0
21450,Guelph,3399900.0,5,4,ON,144356,43.55,-80.25,97000.0
21451,Guelph,675000.0,3,2,ON,144356,43.55,-80.25,97000.0
21452,Guelph,1325000.0,4,3,ON,144356,43.55,-80.25,97000.0
21453,Guelph,1099900.0,4,3,ON,144356,43.55,-80.25,97000.0
21454,Guelph,614900.0,1,1,ON,144356,43.55,-80.25,97000.0
21455,Guelph,588900.0,3,1,ON,144356,43.55,-80.25,97000.0
21456,Guelph,1249000.0,3,2,ON,144356,43.55,-80.25,97000.0
21457,Guelph,724900.0,3,2,ON,144356,43.55,-80.25,97000.0
21458,Guelph,1125000.0,3,3,ON,144356,43.55,-80.25,97000.0
21459,Guelph,929900.0,2,2,ON,144356,43.55,-80.25,97000.0
21460,Guelph,898988.0,3,2,ON,144356,43.55,-80.25,97000.0
21461,Guelph,2345000.0,5,3,ON,144356,43.55,-80.25,97000.0
21462,Guelph,1149900.0,7,4,ON,144356,43.55,-80.25,97000.0
21463,Guelph,899900.0,3,4,ON,144356,43.55,-80.25,97000.0
21464,Guelph,1649900.0,4,3,ON,144356,43.55,-80.25,97000.0
21465,Guelph,749000.0,2,2,ON,144356,43.55,-80.25,97000.0
21466,Guelph,1259900.0,5,4,ON,144356,43.55,-80.25,97000.0
21467,Guelph,799900.0,3,2,ON,144356,43.55,-80.25,97000.0
21468,Guelph,799000.0,3,3,ON,144356,43.55,-80.25,97000.0
21469,Guelph,899900.0,3,3,ON,144356,43.55,-80.25,97000.0
21470,Guelph,537900.0,2,1,ON,144356,43.55,-80.25,97000.0
21471,Guelph,829000.0,5,2,ON,144356,43.55,-80.25,97000.0
21472,Guelph,679000.0,4,3,ON,144356,43.55,-80.25,97000.0
21473,Guelph,799000.0,3,3,ON,144356,43.55,-80.25,97000.0
21474,Guelph,899900.0,3,3,ON,144356,43.55,-80.25,97000.0
21475,Guelph,389000.0,2,1,ON,144356,43.55,-80.25,97000.0
21476,Guelph,1050000.0,2,2,ON,144356,43.55,-80.25,97000.0
21477,Guelph,678888.0,3,2,ON,144356,43.55,-80.25,97000.0
21478,Guelph,1899000.0,4,3,ON,144356,43.55,-80.25,97000.0
21479,Guelph,1274999.0,3,4,ON,144356,43.55,-80.25,97000.0
21480,Guelph,929900.0,3,3,ON,144356,43.55,-80.25,97000.0
21481,Guelph,2099000.0,5,4,ON,144356,43.55,-80.25,97000.0
21482,Guelph,1399000.0,6,4,ON,144356,43.55,-80.25,97000.0
21483,Guelph,688800.0,1,1,ON,144356,43.55,-80.25,97000.0
21484,Guelph,799900.0,3,3,ON,144356,43.55,-80.25,97000.0
21485,Guelph,1299000.0,5,4,ON,144356,43.55,-80.25,97000.0
21486,Guelph,2100000.0,3,3,ON,144356,43.55,-80.25,97000.0
21487,Guelph,1099900.0,3,3,ON,144356,43.55,-80.25,97000.0
21488,Guelph,699900.0,2,2,ON,144356,43.55,-80.25,97000.0
21489,Guelph,645000.0,2,3,ON,144356,43.55,-80.25,97000.0
21490,Guelph,1199000.0,4,3,ON,144356,43.55,-80.25,97000.0
21491,Guelph,540000.0,1,1,ON,144356,43.55,-80.25,97000.0
21492,Guelph,1549900.0,4,3,ON,144356,43.55,-80.25,97000.0
21493,Guelph,799999.0,4,4,ON,144356,43.55,-80.25,97000.0
21494,Guelph,2739000.0,5,4,ON,144356,43.55,-80.25,97000.0
21495,Guelph,499900.0,1,1,ON,144356,43.55,-80.25,97000.0
21496,Guelph,530000.0,1,1,ON,144356,43.55,-80.25,97000.0
21497,Guelph,699900.0,2,2,ON,144356,43.55,-80.25,97000.0
21498,Guelph,858000.0,5,4,ON,144356,43.55,-80.25,97000.0
21499,Guelph,1825000.0,5,3,ON,144356,43.55,-80.25,97000.0
21500,Guelph,749900.0,2,3,ON,144356,43.55,-80.25,97000.0
21501,Guelph,599000.0,2,2,ON,144356,43.55,-80.25,97000.0
21502,Guelph,1299900.0,3,2,ON,144356,43.55,-80.25,97000.0
21503,Guelph,479999.0,1,1,ON,144356,43.55,-80.25,97000.0
21504,Guelph,799000.0,3,1,ON,144356,43.55,-80.25,97000.0
21505,Guelph,1099999.0,3,1,ON,144356,43.55,-80.25,97000.0
21506,Guelph,3450000.0,2,2,ON,144356,43.55,-80.25,97000.0
21507,Guelph,1099000.0,3,3,ON,144356,43.55,-80.25,97000.0
21508,Guelph,749900.0,2,2,ON,144356,43.55,-80.25,97000.0
21509,Guelph,1349000.0,3,2,ON,144356,43.55,-80.25,97000.0
21510,Guelph,6395000.0,5,5,ON,144356,43.55,-80.25,97000.0
21511,Guelph,825000.0,2,2,ON,144356,43.55,-80.25,97000.0
21512,Guelph,1317515.0,4,4,ON,144356,43.55,-80.25,97000.0
21513,Guelph,2590000.0,7,5,ON,144356,43.55,-80.25,97000.0
21514,Guelph,1059900.0,6,4,ON,144356,43.55,-80.25,97000.0
21515,Guelph,1549900.0,5,4,ON,144356,43.55,-80.25,97000.0
21516,Guelph,1598800.0,6,4,ON,144356,43.55,-80.25,97000.0
21517,Guelph,515000.0,2,1,ON,144356,43.55,-80.25,97000.0
21518,Guelph,689900.0,2,3,ON,144356,43.55,-80.25,97000.0
21519,Guelph,779900.0,4,2,ON,144356,43.55,-80.25,97000.0
21520,Guelph,2749000.0,6,3,ON,144356,43.55,-80.25,97000.0
21521,Guelph,1199000.0,6,4,ON,144356,43.55,-80.25,97000.0
21522,Guelph,899999.0,3,2,ON,144356,43.55,-80.25,97000.0
21523,Guelph,425000.0,2,1,ON,144356,43.55,-80.25,97000.0
21524,Guelph,1649999.0,5,4,ON,144356,43.55,-80.25,97000.0
21525,Guelph,1155000.0,3,3,ON,144356,43.55,-80.25,97000.0
21526,Guelph,779900.0,3,2,ON,144356,43.55,-80.25,97000.0
21527,Guelph,1200000.0,4,3,ON,144356,43.55,-80.25,97000.0
21528,Guelph,669900.0,3,3,ON,144356,43.55,-80.25,97000.0
21529,Guelph,731900.0,3,2,ON,144356,43.55,-80.25,97000.0
21530,Guelph,769900.0,3,3,ON,144356,43.55,-80.25,97000.0
21531,Guelph,699000.0,2,2,ON,144356,43.55,-80.25,97000.0
21532,Guelph,1498988.0,5,4,ON,144356,43.55,-80.25,97000.0
21533,Guelph,769500.0,3,4,ON,144356,43.55,-80.25,97000.0
21534,Guelph,945900.0,4,3,ON,144356,43.55,-80.25,97000.0
21535,Guelph,849900.0,2,3,ON,144356,43.55,-80.25,97000.0
21536,Guelph,869900.0,4,3,ON,144356,43.55,-80.25,97000.0
21537,Guelph,942000.0,2,2,ON,144356,43.55,-80.25,97000.0
21538,Guelph,999900.0,2,2,ON,144356,43.55,-80.25,97000.0
21539,Guelph,995000.0,2,2,ON,144356,43.55,-80.25,97000.0
21540,Guelph,1299900.0,4,3,ON,144356,43.55,-80.25,97000.0
21541,Guelph,1288888.0,3,3,ON,144356,43.55,-80.25,97000.0
21542,Guelph,607500.0,1,1,ON,144356,43.55,-80.25,97000.0
21543,Guelph,839900.0,4,3,ON,144356,43.55,-80.25,97000.0
21544,Guelph,999000.0,3,1,ON,144356,43.55,-80.25,97000.0
21545,Guelph,1050000.0,6,4,ON,144356,43.55,-80.25,97000.0
21546,Guelph,774900.0,2,2,ON,144356,43.55,-80.25,97000.0
21547,Guelph,1295000.0,4,3,ON,144356,43.55,-80.25,97000.0
21548,Guelph,475000.0,2,2,ON,144356,43.55,-80.25,97000.0
21549,Guelph,449900.0,1,1,ON,144356,43.55,-80.25,97000.0
21550,Guelph,3999000.0,3,3,ON,144356,43.55,-80.25,97000.0
21551,Guelph,1099000.0,2,2,ON,144356,43.55,-80.25,97000.0
21552,Guelph,519900.0,2,1,ON,144356,43.55,-80.25,97000.0
21553,Guelph,799900.0,3,1,ON,144356,43.55,-80.25,97000.0
21554,Guelph,1999000.0,4,3,ON,144356,43.55,-80.25,97000.0
21555,Guelph,549900.0,3,3,ON,144356,43.55,-80.25,97000.0
21556,Guelph,2699999.0,5,5,ON,144356,43.55,-80.25,97000.0
21557,Guelph,1899000.0,4,4,ON,144356,43.55,-80.25,97000.0
21558,Guelph,849900.0,2,2,ON,144356,43.55,-80.25,97000.0
21559,Guelph,999999.0,4,3,ON,144356,43.55,-80.25,97000.0
21560,Guelph,929900.0,4,4,ON,144356,43.55,-80.25,97000.0
21561,Guelph,459900.0,3,2,ON,144356,43.55,-80.25,97000.0
21562,Guelph,530000.0,1,1,ON,144356,43.55,-80.25,97000.0
21563,Guelph,2200000.0,4,3,ON,144356,43.55,-80.25,97000.0
21564,Guelph,499000.0,6,6,ON,144356,43.55,-80.25,97000.0
21565,Guelph,499000.0,6,6,ON,144356,43.55,-80.25,97000.0
21566,Guelph,765000.0,3,3,ON,144356,43.55,-80.25,97000.0
21567,Guelph,869900.0,3,3,ON,144356,43.55,-80.25,97000.0
21568,Guelph,1449000.0,5,3,ON,144356,43.55,-80.25,97000.0
21569,Guelph,1475000.0,3,4,ON,144356,43.55,-80.25,97000.0
21570,Guelph,899000.0,4,2,ON,144356,43.55,-80.25,97000.0
21571,Guelph,779900.0,5,4,ON,144356,43.55,-80.25,97000.0
21572,Guelph,1596000.0,4,4,ON,144356,43.55,-80.25,97000.0
21573,Guelph,539900.0,1,1,ON,144356,43.55,-80.25,97000.0
21574,Guelph,849900.0,5,2,ON,144356,43.55,-80.25,97000.0
21575,Guelph,1499000.0,4,2,ON,144356,43.55,-80.25,97000.0
